,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR
1997-06-16 01:59:00-12:00,16.35136,-46.62141,4.413,3312.0,34635.0,30.0,23.5
1997-06-16 02:10:00-12:00,16.34284,-46.62171,4.366,3276.0,34657.0,57.0,22.1
1997-06-16 02:11:00-12:00,16.34203,-46.62167,4.386,3292.0,34661.0,61.0,22.1
1997-06-16 02:12:00-12:00,16.34119,-46.62166,4.362,3274.0,34664.0,65.0,21.8
1997-06-16 02:13:00-12:00,16.34032,-46.62165,4.356,3269.0,34668.0,68.0,21.6
1997-06-16 02:14:00-12:00,16.33942,-46.62164,4.414,3312.0,34672.0,73.0,21.8
1997-06-16 02:15:00-12:00,16.33855,-46.62162,4.45,3340.0,34675.0,77.0,21.6
1997-06-16 02:16:00-12:00,16.33757,-46.62159,4.452,3341.0,34680.0,82.0,21.3
1997-06-16 02:20:00-12:00,16.33291,-46.62132,4.384,3290.0,34698.0,102.0,23.2
1997-06-16 02:21:00-12:00,16.33163,-46.62132,4.326,3245.0,34702.0,107.0,22.7
1997-06-16 02:22:00-12:00,16.33037,-46.62127,4.336,3254.0,34706.0,112.0,22.1
1997-06-16 02:23:00-12:00,16.32911,-46.62127,4.344,3260.0,34709.0,116.0,21.9
1997-06-16 02:24:00-12:00,16.32788,-46.62122,4.37,3280.0,34712.0,119.0,21.7
1997-06-16 02:25:00-12:00,16.32665,-46.62119,4.389,3294.0,34716.0,124.0,21.2
1997-06-16 02:26:00-12:00,16.32538,-46.62126,4.43,3324.0,34718.0,127.0,21.2
1997-06-16 02:27:00-12:00,16.32409,-46.62135,4.452,3341.0,34720.0,130.0,21.2
1997-06-16 02:28:00-12:00,16.32285,-46.62137,4.424,3320.0,34722.0,132.0,20.9
1997-06-16 02:29:00-12:00,16.32165,-46.62141,4.391,3295.0,34723.0,134.0,20.9
1997-06-16 02:30:00-12:00,16.34838,-46.62167,4.474,3359.0,34640.0,37.0,21.4
1997-06-16 02:31:00-12:00,16.31921,-46.62137,4.412,3311.0,34726.0,137.0,21.8
1997-06-16 02:32:00-12:00,16.31797,-46.62143,4.507,3383.0,34726.0,138.0,22.6
1997-06-16 02:33:00-12:00,16.31673,-46.62156,4.546,3413.0,34726.0,139.0,23.0
1997-06-16 02:34:00-12:00,16.3155,-46.62174,4.554,3419.0,34725.0,139.0,22.4
1997-06-16 02:35:00-12:00,16.31423,-46.62186,4.562,3425.0,34724.0,138.0,21.4
1997-06-16 02:36:00-12:00,16.31302,-46.62198,4.571,3431.0,34722.0,137.0,20.5
1997-06-16 02:37:00-12:00,16.31178,-46.62205,4.602,3456.0,34720.0,136.0,20.3
1997-06-16 02:38:00-12:00,16.31055,-46.62209,4.613,3464.0,34718.0,134.0,20.6
1997-06-16 02:39:00-12:00,16.30932,-46.62206,4.632,3478.0,34716.0,133.0,20.8
1997-06-16 02:40:00-12:00,16.30806,-46.62202,4.617,3467.0,34714.0,131.0,20.9
1997-06-16 02:41:00-12:00,16.30686,-46.62195,4.614,3464.0,34710.0,128.0,21.3
1997-06-16 02:42:00-12:00,16.30566,-46.62191,4.632,3478.0,34706.0,125.0,21.3
1997-06-16 02:43:00-12:00,16.30453,-46.6218,4.634,3480.0,34703.0,123.0,20.3
1997-06-16 02:44:00-12:00,16.30337,-46.62173,4.658,3498.0,34699.0,119.0,20.4
1997-06-16 02:45:00-12:00,16.30218,-46.62173,4.66,3499.0,34696.0,116.0,21.1
1997-06-16 02:46:00-12:00,16.30102,-46.62176,4.653,3494.0,34691.0,112.0,20.9
1997-06-16 02:47:00-12:00,16.29985,-46.62182,4.658,3498.0,34686.0,108.0,20.8
1997-06-16 02:48:00-12:00,16.29868,-46.62194,4.68,3514.0,34681.0,104.0,20.8
1997-06-16 02:49:00-12:00,16.29752,-46.62199,4.712,3538.0,34676.0,98.0,19.8
1997-06-16 02:50:00-12:00,16.29635,-46.62203,4.706,3534.0,34670.0,94.0,19.7
1997-06-16 02:51:00-12:00,16.29524,-46.62207,4.65,3492.0,34665.0,89.0,19.4
1997-06-16 02:52:00-12:00,16.2941,-46.62209,4.728,3550.0,34658.0,83.0,19.5
1997-06-16 02:53:00-12:00,16.29297,-46.62212,4.742,3561.0,34653.0,78.0,19.9
1997-06-16 02:54:00-12:00,16.29183,-46.62212,4.716,3541.0,34647.0,73.0,19.1
1997-06-16 02:55:00-12:00,16.2907,-46.62207,4.664,3502.0,34640.0,67.0,19.0
1997-06-16 02:56:00-12:00,16.28953,-46.62208,4.684,3517.0,34635.0,63.0,19.5
1997-06-16 02:57:00-12:00,16.28843,-46.62202,4.696,3526.0,34629.0,57.0,19.2
1997-06-16 02:58:00-12:00,16.2873,-46.62193,4.78,3590.0,34622.0,50.0,19.2
1997-06-16 02:59:00-12:00,16.2862,-46.62184,4.804,3608.0,34617.0,46.0,19.5
1997-06-16 03:10:00-12:00,16.27342,-46.6222,4.804,3608.0,34542.0,-22.0,17.5
1997-06-16 03:11:00-12:00,16.27225,-46.62228,4.881,3667.0,34536.0,-28.0,16.8
1997-06-16 03:12:00-12:00,16.27108,-46.62236,4.9,3681.0,34530.0,-33.0,17.2
1997-06-16 03:13:00-12:00,16.26995,-46.62239,4.888,3672.0,34525.0,-38.0,16.8
1997-06-16 03:14:00-12:00,16.26879,-46.62231,4.867,3656.0,34520.0,-42.0,16.4
1997-06-16 03:15:00-12:00,16.26761,-46.62226,4.87,3658.0,34516.0,-45.0,16.6
1997-06-16 03:16:00-12:00,16.26642,-46.62225,4.89,3674.0,34512.0,-48.0,16.9
1997-06-16 03:17:00-12:00,16.26523,-46.62222,4.854,3645.0,34508.0,-52.0,16.1
1997-06-16 03:18:00-12:00,16.26404,-46.62216,4.804,3608.0,34505.0,-55.0,16.2
1997-06-16 03:19:00-12:00,16.26286,-46.6221,4.792,3599.0,34502.0,-57.0,16.4
1997-06-16 03:20:00-12:00,16.26167,-46.62206,4.772,3584.0,34498.0,-60.0,16.3
1997-06-16 03:21:00-12:00,16.26049,-46.62198,4.762,3577.0,34495.0,-63.0,16.8
1997-06-16 03:22:00-12:00,16.25934,-46.62191,4.73,3552.0,34492.0,-65.0,17.3
1997-06-16 03:23:00-12:00,16.25821,-46.62187,4.676,3511.0,34489.0,-68.0,17.6
1997-06-16 03:24:00-12:00,16.25707,-46.62182,4.678,3512.0,34487.0,-69.0,17.6
1997-06-16 03:25:00-12:00,16.25588,-46.62182,4.665,3503.0,34485.0,-70.0,17.4
1997-06-16 03:26:00-12:00,16.25474,-46.62179,4.704,3532.0,34483.0,-72.0,17.0
1997-06-16 03:27:00-12:00,16.25356,-46.62174,4.727,3549.0,34481.0,-73.0,16.6
1997-06-16 03:28:00-12:00,16.25238,-46.62171,4.682,3516.0,34480.0,-73.0,16.4
1997-06-16 03:29:00-12:00,16.25123,-46.62168,4.67,3506.0,34479.0,-74.0,17.6
1997-06-16 03:30:00-12:00,16.28166,-46.62181,4.916,3693.0,34591.0,22.0,18.5
1997-06-16 03:31:00-12:00,16.24892,-46.62176,4.561,3424.0,34477.0,-75.0,17.0
1997-06-16 03:32:00-12:00,16.24774,-46.62185,4.578,3437.0,34476.0,-75.0,16.7
1997-06-16 03:33:00-12:00,16.24653,-46.62187,4.652,3493.0,34476.0,-74.0,16.1
1997-06-16 03:34:00-12:00,16.24538,-46.62187,4.685,3518.0,34476.0,-73.0,16.3
1997-06-16 03:35:00-12:00,16.24423,-46.62191,4.69,3522.0,34476.0,-73.0,16.5
1997-06-16 03:36:00-12:00,16.2431,-46.62193,4.72,3544.0,34477.0,-72.0,16.9
1997-06-16 03:37:00-12:00,16.24195,-46.62198,4.709,3536.0,34477.0,-71.0,17.3
1997-06-16 03:38:00-12:00,16.24077,-46.62205,4.705,3533.0,34478.0,-70.0,17.1
1997-06-16 03:39:00-12:00,16.23962,-46.62214,4.713,3539.0,34478.0,-68.0,16.7
1997-06-16 03:40:00-12:00,16.23846,-46.62222,4.697,3527.0,34479.0,-67.0,17.4
1997-06-16 03:41:00-12:00,16.23731,-46.62234,4.666,3504.0,34479.0,-66.0,17.0
1997-06-16 03:42:00-12:00,16.23616,-46.62241,4.649,3491.0,34480.0,-65.0,16.6
1997-06-16 03:43:00-12:00,16.23501,-46.62246,4.641,3485.0,34480.0,-64.0,15.6
1997-06-16 03:44:00-12:00,16.2339,-46.62247,4.645,3488.0,34481.0,-63.0,15.7
1997-06-16 03:45:00-12:00,16.23278,-46.62247,4.617,3467.0,34482.0,-61.0,15.5
1997-06-16 03:46:00-12:00,16.23169,-46.62247,4.61,3462.0,34483.0,-60.0,15.8
1997-06-16 03:47:00-12:00,16.23061,-46.62253,4.621,3470.0,34483.0,-59.0,16.7
1997-06-16 03:48:00-12:00,16.22949,-46.62253,4.586,3443.0,34484.0,-58.0,16.7
1997-06-16 03:49:00-12:00,16.22843,-46.62255,4.553,3418.0,34484.0,-57.0,16.6
1997-06-16 03:50:00-12:00,16.27939,-46.62184,4.894,3676.0,34576.0,9.0,18.4
1997-06-16 03:51:00-12:00,16.22623,-46.62245,4.604,3457.0,34485.0,-55.0,16.1
1997-06-16 03:52:00-12:00,16.22512,-46.62238,4.634,3480.0,34485.0,-54.0,16.4
1997-06-16 03:53:00-12:00,16.22404,-46.62234,4.677,3512.0,34485.0,-53.0,16.0
1997-06-16 03:54:00-12:00,16.22295,-46.62238,4.761,3576.0,34486.0,-52.0,16.3
1997-06-16 03:55:00-12:00,16.22186,-46.62242,4.749,3567.0,34486.0,-51.0,16.0
1997-06-16 03:56:00-12:00,16.22074,-46.62245,4.692,3523.0,34486.0,-51.0,15.7
1997-06-16 03:57:00-12:00,16.21966,-46.62243,4.556,3420.0,34488.0,-49.0,15.1
1997-06-16 03:58:00-12:00,16.21857,-46.62236,4.513,3388.0,34488.0,-47.0,15.7
1997-06-16 03:59:00-12:00,16.21749,-46.62228,4.5,3378.0,34490.0,-46.0,16.1
1997-06-16 04:10:00-12:00,16.20442,-46.62231,4.566,3427.0,34516.0,-12.0,18.5
1997-06-16 04:11:00-12:00,16.20321,-46.62246,4.566,3427.0,34520.0,-8.0,18.5
1997-06-16 04:12:00-12:00,16.20196,-46.62256,4.569,3430.0,34523.0,-4.0,18.6
1997-06-16 04:13:00-12:00,16.20075,-46.6227,4.574,3433.0,34526.0,0.0,18.1
1997-06-16 04:14:00-12:00,16.19956,-46.62275,4.569,3430.0,34531.0,5.0,17.4
1997-06-16 04:15:00-12:00,16.19835,-46.62271,4.586,3443.0,34534.0,8.0,16.8
1997-06-16 04:16:00-12:00,16.19716,-46.62262,4.59,3445.0,34538.0,14.0,17.1
1997-06-16 04:17:00-12:00,16.19598,-46.6226,4.567,3428.0,34543.0,19.0,18.6
1997-06-16 04:18:00-12:00,16.19481,-46.62267,4.498,3377.0,34547.0,23.0,18.7
1997-06-16 04:19:00-12:00,16.19365,-46.62271,4.492,3372.0,34551.0,28.0,18.4
1997-06-16 04:20:00-12:00,16.19246,-46.62278,4.472,3357.0,34555.0,33.0,17.9
1997-06-16 04:21:00-12:00,16.19128,-46.62284,4.484,3366.0,34561.0,39.0,18.3
1997-06-16 04:22:00-12:00,16.19009,-46.62287,4.51,3385.0,34564.0,43.0,18.3
1997-06-16 04:23:00-12:00,16.18887,-46.62288,4.483,3365.0,34570.0,49.0,18.1
1997-06-16 04:24:00-12:00,16.18768,-46.62293,4.449,3339.0,34575.0,55.0,18.1
1997-06-16 04:25:00-12:00,16.1865,-46.62296,4.491,3371.0,34580.0,61.0,18.0
1997-06-16 04:26:00-12:00,16.18533,-46.62304,4.472,3357.0,34585.0,66.0,18.1
1997-06-16 04:27:00-12:00,16.18417,-46.62315,4.438,3330.0,34590.0,72.0,18.4
1997-06-16 04:28:00-12:00,16.18299,-46.62321,4.428,3323.0,34595.0,78.0,18.2
1997-06-16 04:29:00-12:00,16.1818,-46.6233,4.374,3282.0,34600.0,83.0,18.9
1997-06-16 04:30:00-12:00,16.18062,-46.62349,4.306,3231.0,34606.0,90.0,19.2
1997-06-16 04:31:00-12:00,16.17946,-46.62363,4.28,3211.0,34612.0,96.0,18.9
1997-06-16 04:32:00-12:00,16.1783,-46.62378,4.298,3225.0,34617.0,102.0,18.5
1997-06-16 04:33:00-12:00,16.17715,-46.62395,4.312,3235.0,34623.0,108.0,18.5
1997-06-16 04:34:00-12:00,16.17599,-46.62415,4.308,3232.0,34628.0,114.0,18.8
1997-06-16 04:40:00-12:00,16.21175,-46.62224,4.616,3466.0,34498.0,-35.0,17.7
1997-06-16 04:50:00-12:00,16.21053,-46.62221,4.624,3472.0,34500.0,-32.0,17.2
1997-06-16 04:55:00-12:00,16.17942,-46.61162,4.736,3557.0,34624.0,110.0,17.7
1997-06-16 04:56:00-12:00,16.18072,-46.61173,4.692,3523.0,34618.0,104.0,17.9
1997-06-16 04:57:00-12:00,16.18204,-46.61184,4.722,3546.0,34613.0,97.0,18.3
1997-06-16 04:58:00-12:00,16.18337,-46.61191,4.71,3536.0,34607.0,91.0,18.0
1997-06-16 04:59:00-12:00,16.18467,-46.612,4.627,3474.0,34602.0,85.0,17.9
1997-06-16 05:10:00-12:00,16.19961,-46.61295,4.88,3666.0,34550.0,26.0,17.2
1997-06-16 05:11:00-12:00,16.20098,-46.61301,4.838,3633.0,34547.0,22.0,16.9
1997-06-16 05:12:00-12:00,16.20235,-46.61308,4.778,3589.0,34542.0,16.0,17.5
1997-06-16 05:13:00-12:00,16.20366,-46.61318,4.743,3562.0,34538.0,12.0,17.1
1997-06-16 05:14:00-12:00,16.205,-46.61307,4.75,3567.0,34533.0,6.0,15.7
1997-06-16 05:15:00-12:00,16.20633,-46.61288,4.803,3607.0,34529.0,1.0,15.8
1997-06-16 05:17:00-12:00,16.20905,-46.61257,4.793,3600.0,34521.0,-9.0,17.6
1997-06-16 05:18:00-12:00,16.2104,-46.61238,4.815,3616.0,34517.0,-13.0,17.3
1997-06-16 05:20:00-12:00,16.18861,-46.6123,4.856,3647.0,34585.0,66.0,17.7
1997-06-16 05:22:00-12:00,16.21587,-46.61272,4.744,3563.0,34505.0,-28.0,17.7
1997-06-16 05:23:00-12:00,16.21729,-46.61286,4.8,3605.0,34502.0,-31.0,16.9
1997-06-16 05:24:00-12:00,16.21868,-46.61304,4.848,3641.0,34500.0,-35.0,17.6
1997-06-16 05:25:00-12:00,16.22003,-46.61331,4.818,3619.0,34498.0,-37.0,18.1
1997-06-16 05:28:00-12:00,16.2241,-46.61453,4.878,3664.0,34492.0,-46.0,17.7
1997-06-16 05:29:00-12:00,16.22543,-46.61509,4.898,3680.0,34490.0,-48.0,17.7
1997-06-16 05:30:00-12:00,16.22673,-46.61565,4.866,3656.0,34488.0,-51.0,17.1
1997-06-16 05:31:00-12:00,16.22807,-46.61618,4.772,3584.0,34486.0,-53.0,16.8
1997-06-16 05:32:00-12:00,16.22943,-46.61672,4.761,3576.0,34485.0,-56.0,17.0
1997-06-16 05:33:00-12:00,16.23078,-46.61731,4.764,3578.0,34484.0,-58.0,16.8
1997-06-16 05:34:00-12:00,16.23209,-46.61785,4.717,3542.0,34483.0,-59.0,16.7
1997-06-16 05:35:00-12:00,16.23339,-46.61841,4.756,3572.0,34482.0,-61.0,16.6
1997-06-16 05:36:00-12:00,16.23469,-46.61897,4.818,3619.0,34480.0,-63.0,16.4
1997-06-16 05:37:00-12:00,16.23595,-46.61954,4.809,3612.0,34480.0,-65.0,16.1
1997-06-16 05:38:00-12:00,16.23727,-46.62011,4.796,3602.0,34479.0,-66.0,16.2
1997-06-16 05:39:00-12:00,16.23859,-46.6207,4.717,3542.0,34478.0,-68.0,16.2
1997-06-16 05:40:00-12:00,16.19141,-46.61245,4.85,3643.0,34576.0,55.0,17.9
1997-06-16 05:41:00-12:00,16.24128,-46.62182,4.707,3534.0,34476.0,-72.0,16.5
1997-06-16 05:42:00-12:00,16.24263,-46.62239,4.705,3533.0,34475.0,-73.0,16.7
1997-06-16 05:43:00-12:00,16.24401,-46.62292,4.676,3511.0,34474.0,-75.0,17.2
1997-06-16 05:44:00-12:00,16.2454,-46.62347,4.592,3447.0,34473.0,-77.0,17.4
1997-06-16 05:45:00-12:00,16.24679,-46.62397,4.54,3408.0,34472.0,-78.0,17.5
1997-06-16 05:46:00-12:00,16.24816,-46.62453,4.609,3461.0,34472.0,-80.0,17.7
1997-06-16 05:47:00-12:00,16.24953,-46.62505,4.622,3470.0,34471.0,-81.0,17.5
1997-06-16 05:48:00-12:00,16.25089,-46.62556,4.576,3435.0,34471.0,-82.0,17.7
1997-06-16 05:49:00-12:00,16.25229,-46.62611,4.557,3421.0,34471.0,-83.0,18.0
1997-06-16 05:50:00-12:00,16.25369,-46.62663,4.564,3426.0,34471.0,-84.0,18.0
1997-06-16 05:51:00-12:00,16.25507,-46.62715,4.633,3479.0,34472.0,-84.0,17.7
1997-06-16 05:52:00-12:00,16.25645,-46.62768,4.646,3488.0,34472.0,-85.0,18.3
1997-06-16 06:14:00-12:00,16.24807,-46.62769,4.572,3432.0,34474.0,-78.0,20.3
1997-06-16 06:33:00-12:00,16.24643,-46.63247,4.569,3430.0,34474.0,-78.0,17.6
1997-06-16 06:34:00-12:00,16.24522,-46.6322,4.51,3385.0,34474.0,-78.0,17.7
1997-06-16 06:35:00-12:00,16.24403,-46.6319,4.526,3397.0,34474.0,-77.0,17.6
1997-06-16 06:36:00-12:00,16.24294,-46.63166,4.581,3439.0,34474.0,-76.0,17.8
1997-06-16 06:37:00-12:00,16.24193,-46.63143,4.594,3449.0,34474.0,-75.0,17.5
1997-06-16 06:39:00-12:00,16.23996,-46.63113,4.557,3421.0,34475.0,-73.0,18.4
1997-06-16 06:40:00-12:00,16.23894,-46.63115,4.541,3409.0,34476.0,-72.0,18.0
1997-06-16 06:41:00-12:00,16.23795,-46.63092,4.492,3372.0,34475.0,-72.0,16.3
1997-06-16 06:42:00-12:00,16.23697,-46.63061,4.461,3348.0,34476.0,-71.0,15.1
1997-06-16 06:44:00-12:00,16.23478,-46.63007,4.45,3340.0,34476.0,-69.0,17.1
1997-06-16 06:45:00-12:00,16.23366,-46.62977,4.448,3338.0,34477.0,-68.0,16.9
1997-06-16 06:46:00-12:00,16.23253,-46.62949,4.462,3348.0,34476.0,-68.0,16.8
1997-06-16 06:47:00-12:00,16.23137,-46.62923,4.521,3394.0,34477.0,-67.0,17.1
1997-06-16 06:50:00-12:00,16.22794,-46.62887,4.517,3391.0,34477.0,-65.0,18.3
1997-06-16 06:51:00-12:00,16.22678,-46.62889,4.499,3377.0,34476.0,-65.0,17.3
1997-06-16 06:52:00-12:00,16.22562,-46.62891,4.468,3354.0,34476.0,-65.0,16.4
1997-06-16 06:53:00-12:00,16.22446,-46.62889,4.461,3348.0,34475.0,-65.0,16.2
1997-06-16 06:54:00-12:00,16.22333,-46.62892,4.469,3355.0,34475.0,-65.0,16.4
1997-06-16 06:55:00-12:00,16.22219,-46.62893,4.456,3344.0,34474.0,-65.0,16.5
1997-06-16 06:56:00-12:00,16.22109,-46.62894,4.462,3348.0,34474.0,-64.0,16.1
1997-06-16 06:57:00-12:00,16.22,-46.62886,4.436,3329.0,34474.0,-63.0,15.9
1997-06-16 06:58:00-12:00,16.21885,-46.62876,4.349,3264.0,34474.0,-63.0,16.4
1997-06-16 06:59:00-12:00,16.21769,-46.62876,4.284,3214.0,34475.0,-62.0,17.4
1997-06-16 07:10:00-12:00,16.20536,-46.62904,4.321,3242.0,34489.0,-41.0,17.9
1997-06-16 07:11:00-12:00,16.20424,-46.62921,4.338,3256.0,34490.0,-39.0,17.2
1997-06-16 07:12:00-12:00,16.20306,-46.62936,4.396,3299.0,34493.0,-36.0,17.4
1997-06-16 07:13:00-12:00,16.20194,-46.62945,4.432,3326.0,34495.0,-33.0,17.6
1997-06-16 07:14:00-12:00,16.20079,-46.62955,4.449,3339.0,34498.0,-30.0,18.0
1997-06-16 07:15:00-12:00,16.19964,-46.62965,4.444,3335.0,34501.0,-26.0,17.9
1997-06-16 07:16:00-12:00,16.19849,-46.62967,4.438,3330.0,34504.0,-23.0,17.3
1997-06-16 07:17:00-12:00,16.19734,-46.62969,4.436,3329.0,34508.0,-18.0,17.4
1997-06-16 07:18:00-12:00,16.19619,-46.62967,4.435,3328.0,34512.0,-14.0,17.6
